Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
39.txt	35	3	93.26	50.00	98.01	99.00	3.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	36	14	83.81	98.33	1.06	25.77	14.00	21.43	71.43	50.00	21.43	21.43	7.14	0.00	14.29	0.00	0.00	0.00	0.00	21.43	7.14	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	7.14	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	37	31	71.73	90.14	60.40	83.22	15.50	22.58	70.97	32.26	12.90	12.90	3.23	0.00	9.68	0.00	0.00	0.00	6.45	3.23	6.45	0.00	3.23	0.00	9.68	6.45	3.23	0.00	6.45	0.00	3.23	3.23	0.00	0.00	0.00	0.00	9.68	0.00	0.00	0.00	0.00	6.45	0.00	0.00	0.00	6.45	0.00	3.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.23	0.00	3.23	0.00	0.00	0.00	3.23	6.45	0.00	16.13	3.23	6.45	6.45	12.90	0.00	3.23	3.23	0.00	0.00	6.45	0.00	0.00	6.45	0.00	0.00	38.71	0.00	3.23	0.00	0.00	3.23	0.00	9.68	0.00	0.00	0.00	22.58
39.txt	38	9	18.82	98.62	4.97	25.77	9.00	22.22	77.78	55.56	33.33	11.11	0.00	0.00	11.11	0.00	0.00	22.22	11.11	0.00	11.11	0.00	0.00	0.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	11.11	11.11	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	39	15	52.71	74.76	10.08	25.77	15.00	6.67	86.67	73.33	26.67	13.33	6.67	0.00	6.67	0.00	0.00	13.33	6.67	20.00	20.00	0.00	0.00	0.00	20.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.67	0.00	6.67	0.00	6.67	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	40	11	13.54	99.00	31.94	25.77	11.00	18.18	72.73	36.36	18.18	18.18	0.00	0.00	18.18	0.00	0.00	0.00	0.00	0.00	9.09	0.00	9.09	0.00	9.09	0.00	0.00	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.36	0.00	9.09	0.00	0.00	18.18	0.00	0.00	0.00	18.18	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	9.09	0.00	9.09	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	18.18	0.00	0.00	0.00	0.00
39.txt	41	19	6.56	99.00	19.27	99.00	9.50	10.53	84.21	52.63	26.32	21.05	5.26	0.00	15.79	0.00	0.00	5.26	0.00	5.26	15.79	5.26	0.00	0.00	15.79	0.00	0.00	0.00	0.00	0.00	15.79	15.79	0.00	0.00	0.00	0.00	26.32	0.00	0.00	0.00	0.00	15.79	0.00	0.00	0.00	5.26	5.26	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	10.53	0.00	5.26	0.00	0.00	0.00	21.05	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	42	8	38.60	10.58	7.84	99.00	8.00	25.00	100.00	75.00	25.00	12.50	12.50	0.00	0.00	0.00	0.00	12.50	0.00	25.00	25.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	43	35	93.26	92.33	43.37	78.19	17.50	20.00	80.00	40.00	8.57	8.57	0.00	2.86	5.71	0.00	0.00	0.00	8.57	11.43	2.86	0.00	5.71	2.86	11.43	0.00	0.00	0.00	5.71	0.00	8.57	5.71	2.86	2.86	0.00	0.00	17.14	0.00	2.86	0.00	0.00	14.29	0.00	0.00	5.71	8.57	0.00	8.57	0.00	0.00	0.00	0.00	2.86	0.00	2.86	0.00	0.00	8.57	5.71	0.00	0.00	0.00	2.86	0.00	11.43	2.86	17.14	0.00	2.86	14.29	2.86	2.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.14	0.00	5.71	0.00	0.00	0.00	2.86	2.86	0.00	0.00	5.71	0.00
39.txt	44	11	57.84	96.52	31.94	99.00	11.00	27.27	63.64	27.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	9.09	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	9.09	0.00	0.00	0.00	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.18	9.09	9.09	9.09	0.00	0.00	0.00	0.00	0.00	18.18	0.00	18.18	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	45	1	93.26	50.00	1.00	25.77	1.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	46	8	99.00	99.00	7.84	25.77	8.00	25.00	75.00	37.50	12.50	12.50	0.00	0.00	12.50	0.00	0.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	25.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	12.50	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	47	7	68.29	99.00	1.00	99.00	7.00	28.57	71.43	42.86	28.57	28.57	0.00	14.29	14.29	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	48	25	82.26	99.00	20.24	91.14	25.00	24.00	92.00	52.00	16.00	12.00	0.00	8.00	4.00	0.00	0.00	4.00	4.00	20.00	4.00	4.00	8.00	0.00	4.00	4.00	4.00	4.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	8.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	24.00	16.00	8.00	0.00	0.00	0.00	0.00	4.00	0.00	12.00	0.00	8.00	4.00	8.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	49	9	98.87	99.00	58.07	99.00	9.00	22.22	88.89	55.56	22.22	22.22	0.00	11.11	11.11	0.00	0.00	0.00	11.11	22.22	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	11.11	11.11	0.00	0.00	0.00	0.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	11.11	22.22	0.00	11.11	0.00	0.00	11.11	0.00	22.22	11.11	11.11	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.txt	50	14	83.81	76.25	99.00	25.77	7.00	14.29	78.57	35.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	14.29	0.00	7.14	0.00	21.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00	7.14	14.29	0.00	28.57	0.00	21.43	7.14	7.14	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
05.txt	1	8	72.69	89.42	74.76	25.77	8.00	12.50	62.50	37.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	12.50	12.50	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	25.00	0.00	25.00	12.50	12.50	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.txt	2	7	68.29	99.00	1.00	99.00	7.00	28.57	71.43	42.86	14.29	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.txt	3	20	38.60	99.00	1.00	25.77	6.67	10.00	80.00	55.00	25.00	25.00	0.00	5.00	10.00	0.00	10.00	0.00	0.00	15.00	10.00	0.00	5.00	0.00	30.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	20.00	0.00	5.00	10.00	5.00	0.00	5.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	5.00	0.00	5.00	0.00	0.00	0.00	30.00	0.00	10.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	5.00	0.00	0.00	10.00	0.00	0.00	5.00	0.00	0.00	0.00
05.txt	4	6	18.82	1.00	99.00	25.77	6.00	16.67	66.67	50.00	16.67	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	16.67	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00
05.txt	5	15	8.69	2.31	98.01	25.77	7.50	0.00	73.33	46.67	13.33	6.67	6.67	0.00	0.00	0.00	0.00	6.67	0.00	6.67	20.00	0.00	6.67	6.67	33.33	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.33	0.00	0.00	0.00	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	6.67	0.00	0.00	0.00	20.00	6.67	20.00	13.33	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	6.67	0.00	0.00	20.00	0.00	6.67	0.00	0.00	6.67	0.00	0.00	0.00	6.67	0.00	0.00
05.txt	6	23	16.15	99.00	9.25	99.00	11.50	4.35	82.61	56.52	26.09	21.74	4.35	0.00	17.39	0.00	0.00	4.35	0.00	13.04	8.70	4.35	4.35	4.35	17.39	0.00	0.00	0.00	0.00	0.00	8.70	8.70	0.00	0.00	0.00	0.00	21.74	0.00	0.00	0.00	0.00	17.39	4.35	0.00	8.70	4.35	4.35	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	26.09	0.00	8.70	4.35	4.35	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	13.04	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00
05.txt	7	17	99.00	99.00	66.34	25.77	17.00	11.76	70.59	47.06	11.76	11.76	0.00	11.76	0.00	0.00	0.00	0.00	11.76	23.53	0.00	0.00	0.00	0.00	5.88	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	29.41	11.76	0.00	17.65	0.00	0.00	0.00	5.88	0.00	23.53	5.88	17.65	0.00	11.76	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.65	0.00	11.76	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00
05.txt	8	6	62.04	95.20	1.00	1.00	6.00	16.67	83.33	50.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	16.67	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	16.67	0.00	16.67	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	50.00	0.00	16.67	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.txt	9	4	1.00	99.00	1.00	25.77	4.00	25.00	75.00	50.00	50.00	25.00	0.00	0.00	25.00	0.00	0.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	25.00	0.00	0.00
11.txt	1	4	93.26	50.00	74.76	25.77	4.00	25.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	25.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.txt	2	11	93.26	96.52	1.00	25.77	11.00	0.00	63.64	36.36	9.09	0.00	0.00	0.00	0.00	0.00	0.00	9.09	9.09	9.09	9.09	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	9.09	0.00	9.09	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	18.18	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.txt	3	8	99.00	99.00	1.00	1.00	8.00	50.00	87.50	37.50	12.50	12.50	0.00	12.50	0.00	0.00	0.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	25.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	25.00	0.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	12.50	12.50	0.00	0.00	25.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00
11.txt	4	22	13.54	81.84	96.40	1.00	11.00	9.09	90.91	63.64	22.73	13.64	4.55	0.00	9.09	0.00	0.00	9.09	0.00	13.64	18.18	0.00	4.55	4.55	31.82	0.00	0.00	0.00	0.00	4.55	4.55	0.00	4.55	0.00	0.00	0.00	18.18	0.00	0.00	0.00	0.00	22.73	9.09	0.00	4.55	9.09	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	4.55	0.00	0.00	0.00	4.55	4.55	18.18	0.00	13.64	4.55	13.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	4.55	0.00	9.09	0.00	4.55	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00
11.txt	5	8	1.00	99.00	1.00	1.00	8.00	25.00	87.50	62.50	25.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	12.50	12.50	25.00	0.00	0.00	0.00	0.00	12.50	12.50	0.00	12.50	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	37.50	0.00	0.00	12.50	12.50	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	12.50	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00
11.txt	6	4	38.60	1.00	74.76	99.00	4.00	0.00	75.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	25.00	25.00	0.00	0.00	0.00	0.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.txt	7	4	1.92	50.00	1.00	99.00	4.00	0.00	75.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	50.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	25.00	0.00	0.00	50.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00
11.txt	8	23	2.78	99.00	27.39	25.77	23.00	21.74	95.65	52.17	30.43	21.74	0.00	8.70	13.04	0.00	0.00	8.70	0.00	4.35	17.39	0.00	4.35	0.00	39.13	0.00	0.00	4.35	0.00	0.00	8.70	4.35	4.35	0.00	0.00	4.35	39.13	0.00	0.00	0.00	0.00	21.74	4.35	8.70	4.35	8.70	0.00	4.35	4.35	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	17.39	8.70	4.35	4.35	0.00	4.35	4.35	26.09	4.35	13.04	0.00	13.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.39	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	8.70	0.00	0.00
11.txt	9	5	1.00	2.31	1.00	99.00	5.00	0.00	80.00	40.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	20.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	20.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00
11.txt	10	21	1.00	99.00	37.24	99.00	7.00	4.76	90.48	57.14	33.33	19.05	0.00	4.76	14.29	0.00	0.00	14.29	0.00	0.00	14.29	0.00	9.52	4.76	33.33	4.76	4.76	0.00	0.00	0.00	9.52	9.52	0.00	0.00	0.00	0.00	23.81	0.00	0.00	0.00	0.00	33.33	9.52	0.00	9.52	14.29	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	4.76	4.76	0.00	4.76	0.00	0.00	23.81	14.29	4.76	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.81	0.00	9.52	0.00	0.00	9.52	0.00	0.00	0.00	4.76	0.00	0.00
11.txt	11	16	85.32	99.00	1.00	1.00	16.00	18.75	87.50	56.25	12.50	12.50	0.00	0.00	12.50	0.00	0.00	0.00	6.25	18.75	18.75	0.00	0.00	0.00	31.25	0.00	6.25	0.00	0.00	0.00	6.25	0.00	6.25	0.00	0.00	0.00	18.75	0.00	0.00	0.00	0.00	12.50	0.00	0.00	12.50	0.00	0.00	0.00	12.50	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	6.25	0.00	6.25	0.00	18.75	0.00	18.75	6.25	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
